sale_id,invoice_no,sale_date,store_id,customer_id,product_id,quantity,unit_price,cost_price,discount_pct,total_amount
1650,INV-2025-09-08-0650,9/8/2025,5,647,10,8,1800,1238,0.05,13680
1651,INV-2025-07-09-0651,7/9/2025,5,622,1,6,650,393,0.05,3705
1652,INV-2025-11-21-0652,11/21/2025,3,698,5,1,700,508,0.00,700
1653,INV-2025-05-02-0653,5/2/2025,4,536,18,5,750,488,0.10,3375
1654,INV-2025-09-30-0654,9/30/2025,8,565,20,8,4500,3237,0.10,32400
1655,INV-2025-11-07-0655,11/7/2025,5,697,4,5,1500,1058,0.00,7500
1656,INV-2024-10-31-0656,10/31/2024,7,541,1,7,650,394,0.10,4095
1657,INV-2025-08-18-0657,8/18/2025,5,624,14,6,1200,764,0.00,7200
1658,INV-2025-11-18-0658,11/18/2025,6,645,16,8,900,498,0.15,6120
1659,INV-2025-03-01-0659,3/1/2025,5,568,12,1,1200,851,0.10,1080
1660,INV-2025-06-13-0660,6/13/2025,5,525,11,5,1500,1018,0.05,7125
1661,INV-2024-02-03-0661,2/3/2024,5,574,16,1,900,537,0.00,900
1662,INV-2024-10-28-0662,10/28/2024,5,677,12,2,1200,726,0.10,2160
1663,INV-2024-03-24-0663,3/24/2024,2,667,9,2,2500,1659,0.00,5000
1664,INV-2025-12-15-0664,12/15/2025,7,623,4,7,1500,1020,0.10,9450
1665,INV-2025-10-04-0665,10/4/2025,2,633,9,1,2500,1564,0.00,2500
1666,INV-2024-01-06-0666,1/6/2024,2,685,11,3,1500,1102,0.00,4500
1667,INV-2023-10-29-0667,10/29/2023,4,604,14,1,1200,873,0.05,1140
1668,INV-2025-07-04-0668,7/4/2025,8,549,1,7,650,486,0.00,4550
1669,INV-2024-11-14-0669,11/14/2024,1,684,20,5,4500,2653,0.00,22500
1670,INV-2023-09-27-0670,9/27/2023,2,696,8,2,300,213,0.10,540
1671,INV-2025-07-07-0671,7/7/2025,6,605,17,4,2200,1371,0.15,7480
1672,INV-2025-07-08-0672,7/8/2025,1,546,15,2,3500,2041,0.00,7000
1673,INV-2025-12-20-0673,12/20/2025,1,588,9,3,2500,1865,0.00,7500
1674,INV-2024-10-18-0674,10/18/2024,8,581,17,8,2200,1413,0.05,16720
1675,INV-2023-10-01-0675,10/1/2023,7,539,19,7,850,562,0.05,5652.5
1676,INV-2025-11-25-0676,11/25/2025,7,668,10,7,1800,1127,0.00,12600
1677,INV-2025-01-29-0677,1/29/2025,7,510,1,7,650,486,0.00,4550
1678,INV-2024-03-05-0678,3/5/2024,8,665,4,1,1500,932,0.05,1425
1679,INV-2025-12-02-0679,12/2/2025,6,540,12,1,1200,822,0.00,1200
1680,INV-2025-09-02-0680,9/2/2025,7,565,11,5,1500,1116,0.05,7125
1681,INV-2025-03-24-0681,3/24/2025,5,552,15,5,3500,2494,0.10,15750
1682,INV-2025-11-05-0682,11/5/2025,4,607,13,3,800,600,0.00,2400
1683,INV-2025-08-30-0683,8/30/2025,5,657,16,7,900,630,0.00,6300
1684,INV-2023-10-05-0684,10/5/2023,7,672,14,4,1200,780,0.10,4320
1685,INV-2025-09-16-0685,9/16/2025,2,624,1,7,650,455,0.00,4550
1686,INV-2024-03-26-0686,3/26/2024,1,619,11,6,1500,1075,0.05,8550
1687,INV-2023-11-15-0687,11/15/2023,7,682,1,2,650,447,0.15,1105
1688,INV-2024-05-31-0688,5/31/2024,3,542,5,1,700,498,0.10,630
1689,INV-2025-06-23-0689,6/23/2025,2,664,4,8,1500,1017,0.15,10200
1690,INV-2025-10-04-0690,10/4/2025,5,563,2,1,1200,746,0.05,1140
1691,INV-2025-04-25-0691,4/25/2025,1,597,6,6,500,369,0.05,2850
1692,INV-2024-11-05-0692,11/5/2024,6,604,1,4,650,373,0.10,2340
1693,INV-2025-02-24-0693,2/24/2025,1,543,9,2,2500,1819,0.00,5000
1694,INV-2025-06-13-0694,6/13/2025,1,628,2,5,1200,837,0.00,6000
1695,INV-2025-01-04-0695,1/4/2025,1,699,6,4,500,296,0.10,1800
1696,INV-2024-03-19-0696,3/19/2024,4,659,17,1,2200,1304,0.00,2200
1697,INV-2025-02-22-0697,2/22/2025,8,581,4,3,1500,954,0.05,4275
1698,INV-2024-04-29-0698,4/29/2024,3,593,10,6,1800,1179,0.00,10800
1699,INV-2025-04-22-0699,4/22/2025,7,621,15,6,3500,2492,0.10,18900
1700,INV-2024-01-25-0700,1/25/2024,7,547,4,2,1500,850,0.10,2700
1701,INV-2024-11-04-0701,11/4/2024,7,577,3,1,600,375,0.10,540
1702,INV-2025-04-25-0702,4/25/2025,6,653,3,3,600,346,0.10,1620
1703,INV-2025-03-30-0703,3/30/2025,8,560,12,6,1200,776,0.00,7200
1704,INV-2024-04-09-0704,4/9/2024,4,691,18,3,750,493,0.00,2250
1705,INV-2025-10-20-0705,10/20/2025,2,595,15,1,3500,2397,0.00,3500
1706,INV-2025-11-15-0706,11/15/2025,1,538,14,7,1200,703,0.05,7980
1707,INV-2024-04-18-0707,4/18/2024,6,534,7,5,400,260,0.00,2000
1708,INV-2024-08-31-0708,8/31/2024,2,510,5,3,700,400,0.05,1995
1709,INV-2023-11-04-0709,11/4/2023,4,576,15,6,3500,2104,0.00,21000
1710,INV-2025-08-14-0710,8/14/2025,1,540,16,7,900,549,0.05,5985
1711,INV-2025-07-14-0711,7/14/2025,4,629,20,7,4500,3354,0.05,29925
1712,INV-2023-10-21-0712,10/21/2023,4,550,12,2,1200,765,0.00,2400
1713,INV-2024-09-30-0713,9/30/2024,3,691,8,5,300,203,0.05,1425
1714,INV-2024-06-30-0714,6/30/2024,6,519,13,6,800,530,0.15,4080
1715,INV-2025-06-21-0715,6/21/2025,4,684,7,6,400,233,0.05,2280
1716,INV-2025-08-07-0716,8/7/2025,3,679,14,2,1200,755,0.00,2400
1717,INV-2024-05-10-0717,5/10/2024,8,593,16,1,900,604,0.10,810
1718,INV-2024-08-21-0718,8/21/2024,3,528,1,3,650,363,0.05,1852.5
1719,INV-2025-12-18-0719,12/18/2025,5,690,19,6,850,619,0.10,4590
1720,INV-2023-09-29-0720,9/29/2023,3,641,13,5,800,481,0.00,4000
1721,INV-2025-01-29-0721,1/29/2025,2,526,13,7,800,526,0.00,5600
1722,INV-2024-05-17-0722,5/17/2024,2,589,7,1,400,287,0.00,400
1723,INV-2025-10-13-0723,10/13/2025,1,635,7,3,400,229,0.00,1200
1724,INV-2025-07-15-0724,7/15/2025,1,508,2,2,1200,752,0.05,2280
1725,INV-2024-12-03-0725,12/3/2024,2,570,3,1,600,404,0.05,570
1726,INV-2024-03-09-0726,3/9/2024,8,554,7,1,400,252,0.00,400
1727,INV-2024-10-19-0727,10/19/2024,6,554,4,2,1500,974,0.00,3000
1728,INV-2025-08-29-0728,8/29/2025,3,644,12,8,1200,691,0.15,8160
1729,INV-2025-08-04-0729,8/4/2025,3,658,12,5,1200,772,0.00,6000
1730,INV-2024-10-15-0730,10/15/2024,8,666,15,1,3500,2383,0.05,3325
1731,INV-2023-04-04-0731,4/4/2023,5,534,6,1,500,339,0.05,475
1732,INV-2025-02-20-0732,2/20/2025,7,543,13,3,800,598,0.15,2040
1733,INV-2025-08-09-0733,8/9/2025,3,612,4,7,1500,877,0.15,8925
1734,INV-2025-10-24-0734,10/24/2025,3,555,3,1,600,446,0.00,600
1735,INV-2025-09-13-0735,9/13/2025,5,699,9,2,2500,1858,0.05,4750
1736,INV-2023-12-30-0736,12/30/2023,5,669,8,1,300,225,0.05,285
1737,INV-2024-10-14-0737,10/14/2024,1,569,17,3,2200,1259,0.10,5940
1738,INV-2024-12-24-0738,12/24/2024,4,611,7,2,400,242,0.00,800
1739,INV-2025-12-16-0739,12/16/2025,3,588,14,4,1200,788,0.00,4800
1740,INV-2025-04-09-0740,4/9/2025,2,630,14,6,1200,715,0.00,7200
1741,INV-2024-06-30-0741,6/30/2024,5,613,11,3,1500,915,0.00,4500
1742,INV-2024-07-17-0742,7/17/2024,8,613,16,6,900,572,0.00,5400
1743,INV-2025-09-27-0743,9/27/2025,5,560,17,5,2200,1327,0.00,11000
1744,INV-2024-05-20-0744,5/20/2024,2,691,19,1,850,470,0.05,807.5
1745,INV-2025-11-30-0745,11/30/2025,6,635,16,3,900,537,0.05,2565
1746,INV-2025-06-08-0746,6/8/2025,7,673,9,8,2500,1729,0.00,20000
1747,INV-2024-08-09-0747,8/9/2024,7,575,7,1,400,297,0.00,400
1748,INV-2024-08-22-0748,8/22/2024,1,672,11,6,1500,991,0.00,9000
1749,INV-2025-04-26-0749,4/26/2025,3,660,11,8,1500,1020,0.00,12000
1750,INV-2025-06-06-0750,6/6/2025,6,544,1,8,650,487,0.00,5200
1751,INV-2023-03-30-0751,3/30/2023,6,687,7,8,400,239,0.00,3200
1752,INV-2024-02-06-0752,2/6/2024,6,542,9,6,2500,1414,0.05,14250
1753,INV-2025-09-08-0753,9/8/2025,3,689,6,2,500,321,0.00,1000
1754,INV-2024-06-13-0754,6/13/2024,6,581,8,8,300,213,0.15,2040
1755,INV-2025-12-10-0755,12/10/2025,2,520,1,4,650,404,0.00,2600
1756,INV-2025-07-01-0756,7/1/2025,7,695,5,4,700,450,0.10,2520
1757,INV-2025-05-02-0757,5/2/2025,4,589,6,8,500,339,0.05,3800
1758,INV-2025-09-18-0758,9/18/2025,3,613,7,7,400,283,0.00,2800
1759,INV-2023-12-29-0759,12/29/2023,4,674,3,8,600,437,0.05,4560
1760,INV-2025-09-27-0760,9/27/2025,8,634,12,4,1200,871,0.05,4560
1761,INV-2024-05-07-0761,5/7/2024,6,511,11,7,1500,1049,0.05,9975
1762,INV-2025-09-19-0762,9/19/2025,6,548,1,7,650,390,0.05,4322.5
1763,INV-2025-07-10-0763,7/10/2025,7,668,18,7,750,509,0.00,5250
1764,INV-2023-12-26-0764,12/26/2023,6,661,15,4,3500,1956,0.00,14000
1765,INV-2025-12-27-0765,12/27/2025,6,594,14,2,1200,703,0.05,2280
1766,INV-2024-11-01-0766,11/1/2024,8,601,1,1,650,478,0.15,552.5
1767,INV-2025-01-20-0767,1/20/2025,3,626,5,5,700,521,0.15,2975
1768,INV-2024-02-25-0768,2/25/2024,4,621,18,3,750,484,0.00,2250
1769,INV-2024-06-12-0769,6/12/2024,5,640,17,2,2200,1281,0.00,4400
1770,INV-2024-01-21-0770,1/21/2024,8,613,4,3,1500,955,0.00,4500
1771,INV-2025-12-16-0771,12/16/2025,5,600,2,5,1200,729,0.15,5100
1772,INV-2025-10-29-0772,10/29/2025,2,588,18,5,750,518,0.00,3750
1773,INV-2023-12-24-0773,12/24/2023,5,576,16,4,900,570,0.00,3600
1774,INV-2024-05-17-0774,5/17/2024,1,627,18,1,750,509,0.10,675
1775,INV-2024-12-27-0775,12/27/2024,4,680,20,8,4500,2921,0.05,34200
1776,INV-2025-10-05-0776,10/5/2025,7,626,9,5,2500,1600,0.05,11875
1777,INV-2025-12-21-0777,12/21/2025,8,673,5,2,700,454,0.05,1330
1778,INV-2024-12-27-0778,12/27/2024,1,534,17,5,2200,1442,0.00,11000
1779,INV-2024-08-21-0779,8/21/2024,2,693,4,2,1500,969,0.00,3000
1780,INV-2025-06-30-0780,6/30/2025,5,656,10,2,1800,1037,0.00,3600
1781,INV-2024-08-18-0781,8/18/2024,2,516,6,6,500,359,0.00,3000
1782,INV-2024-08-22-0782,8/22/2024,8,614,5,6,700,407,0.10,3780
1783,INV-2025-12-13-0783,12/13/2025,7,544,3,6,600,387,0.05,3420
1784,INV-2023-09-28-0784,9/28/2023,8,671,1,6,650,420,0.10,3510
1785,INV-2024-12-02-0785,12/2/2024,4,687,17,1,2200,1571,0.05,2090
1786,INV-2024-12-16-0786,12/16/2024,6,562,7,6,400,263,0.10,2160
1787,INV-2024-10-21-0787,10/21/2024,1,579,12,1,1200,732,0.15,1020
1788,INV-2025-06-04-0788,6/4/2025,7,695,10,1,1800,1310,0.10,1620
1789,INV-2024-09-13-0789,9/13/2024,1,515,17,2,2200,1640,0.10,3960
1790,INV-2024-01-03-0790,1/3/2024,7,519,17,6,2200,1590,0.00,13200
1791,INV-2024-12-05-0791,12/5/2024,4,639,17,3,2200,1364,0.10,5940
1792,INV-2025-08-24-0792,8/24/2025,7,578,9,4,2500,1442,0.05,9500
1793,INV-2025-02-12-0793,2/12/2025,6,643,10,4,1800,1139,0.00,7200
1794,INV-2024-02-10-0794,2/10/2024,1,524,8,1,300,179,0.05,285
1795,INV-2025-07-03-0795,7/3/2025,3,624,9,2,2500,1456,0.00,5000
1796,INV-2023-09-02-0796,9/2/2023,5,678,18,3,750,462,0.00,2250
1797,INV-2025-02-17-0797,2/17/2025,6,560,3,3,600,396,0.00,1800
1798,INV-2025-07-21-0798,7/21/2025,2,652,15,6,3500,2067,0.15,17850
1799,INV-2025-07-29-0799,7/29/2025,5,605,11,8,1500,917,0.10,10800
1800,INV-2025-10-18-0800,10/18/2025,8,697,19,1,850,605,0.00,850
1801,INV-2025-09-15-0801,9/15/2025,5,664,1,1,650,420,0.05,617.5
1802,INV-2024-12-19-0802,12/19/2024,6,667,5,7,700,523,0.00,4900
1803,INV-2024-10-21-0803,10/21/2024,5,672,7,7,400,251,0.10,2520
1804,INV-2025-04-29-0804,4/29/2025,5,609,7,7,400,253,0.00,2800
1805,INV-2025-11-05-0805,11/5/2025,5,624,18,1,750,501,0.10,675
1806,INV-2025-08-02-0806,8/2/2025,1,611,15,3,3500,2445,0.00,10500
1807,INV-2025-02-27-0807,2/27/2025,4,570,1,7,650,473,0.10,4095
1808,INV-2025-09-19-0808,9/19/2025,4,639,18,3,750,418,0.05,2137.5
1809,INV-2025-07-08-0809,7/8/2025,2,518,14,6,1200,774,0.15,6120
1810,INV-2023-02-09-0810,2/9/2023,6,539,7,8,400,264,0.10,2880
1811,INV-2024-12-23-0811,12/23/2024,6,580,1,4,650,449,0.00,2600
1812,INV-2025-11-01-0812,11/1/2025,2,531,6,5,500,283,0.15,2125
1813,INV-2024-05-02-0813,5/2/2024,8,609,5,7,700,435,0.15,4165
1814,INV-2024-04-01-0814,4/1/2024,7,626,5,2,700,515,0.05,1330
1815,INV-2024-11-14-0815,11/14/2024,5,575,7,5,400,239,0.00,2000
1816,INV-2025-12-15-0816,12/15/2025,6,603,8,3,300,219,0.00,900
1817,INV-2025-12-22-0817,12/22/2025,7,525,8,1,300,193,0.05,285
1818,INV-2025-03-29-0818,3/29/2025,6,670,3,7,600,437,0.10,3780
1819,INV-2025-08-08-0819,8/8/2025,2,624,5,8,700,393,0.00,5600
1820,INV-2023-04-25-0820,4/25/2023,4,678,19,4,850,599,0.00,3400
1821,INV-2025-05-07-0821,5/7/2025,1,586,6,7,500,332,0.15,2975
1822,INV-2024-06-12-0822,6/12/2024,8,634,9,5,2500,1635,0.00,12500
1823,INV-2024-05-18-0823,5/18/2024,6,532,1,1,650,383,0.05,617.5
1824,INV-2025-03-30-0824,3/30/2025,5,599,3,5,600,365,0.00,3000
1825,INV-2024-04-21-0825,4/21/2024,4,679,18,1,750,450,0.15,637.5
1826,INV-2025-07-12-0826,7/12/2025,4,588,7,5,400,225,0.05,1900
1827,INV-2024-07-13-0827,7/13/2024,8,516,10,8,1800,1221,0.00,14400
1828,INV-2024-01-16-0828,1/16/2024,8,544,6,1,500,365,0.00,500
1829,INV-2025-08-15-0829,8/15/2025,7,574,9,7,2500,1649,0.05,16625
1830,INV-2024-02-24-0830,2/24/2024,4,682,18,2,750,496,0.00,1500
1831,INV-2024-08-18-0831,8/18/2024,8,515,14,8,1200,803,0.15,8160
1832,INV-2025-02-20-0832,2/20/2025,8,611,8,1,300,199,0.00,300
1833,INV-2025-09-22-0833,9/22/2025,5,555,15,5,3500,1939,0.00,17500
1834,INV-2024-03-24-0834,3/24/2024,4,678,9,6,2500,1529,0.00,15000
1835,INV-2025-12-06-0835,12/6/2025,1,673,10,6,1800,1050,0.10,9720
1836,INV-2025-02-10-0836,2/10/2025,2,644,6,5,500,363,0.00,2500
1837,INV-2024-06-27-0837,6/27/2024,2,552,3,3,600,429,0.00,1800
1838,INV-2024-07-05-0838,7/5/2024,8,686,3,7,600,374,0.00,4200
1839,INV-2024-07-14-0839,7/14/2024,4,589,14,3,1200,717,0.00,3600
1840,INV-2024-03-31-0840,3/31/2024,5,685,14,7,1200,664,0.15,7140
1841,INV-2025-07-10-0841,7/10/2025,3,666,9,7,2500,1684,0.00,17500
1842,INV-2023-04-17-0842,4/17/2023,1,519,17,8,2200,1610,0.10,15840
1843,INV-2025-05-04-0843,5/4/2025,5,572,4,4,1500,1121,0.05,5700
1844,INV-2023-10-19-0844,10/19/2023,7,661,10,8,1800,1307,0.00,14400
1845,INV-2025-08-26-0845,8/26/2025,3,503,6,3,500,328,0.00,1500
1846,INV-2025-12-02-0846,12/2/2025,2,677,14,2,1200,675,0.05,2280
1847,INV-2025-07-27-0847,7/27/2025,5,698,17,8,2200,1611,0.15,14960
1848,INV-2025-02-14-0848,2/14/2025,2,680,2,4,1200,882,0.00,4800
1849,INV-2025-07-13-0849,7/13/2025,3,629,7,8,400,221,0.00,3200
1850,INV-2025-03-02-0850,3/2/2025,5,620,13,3,800,501,0.10,2160
1851,INV-2025-11-16-0851,11/16/2025,6,678,16,8,900,597,0.10,6480
1852,INV-2025-05-14-0852,5/14/2025,2,633,12,1,1200,841,0.00,1200
1853,INV-2025-11-27-0853,11/27/2025,5,599,3,7,600,399,0.10,3780
1854,INV-2025-08-25-0854,8/25/2025,8,546,13,7,800,464,0.05,5320
1855,INV-2025-11-19-0855,11/19/2025,8,654,18,7,750,496,0.10,4725
1856,INV-2024-08-11-0856,8/11/2024,2,562,20,6,4500,3081,0.15,22950
1857,INV-2024-12-18-0857,12/18/2024,1,580,10,3,1800,1346,0.00,5400
1858,INV-2025-08-05-0858,8/5/2025,8,663,17,3,2200,1397,0.00,6600
1859,INV-2025-11-26-0859,11/26/2025,6,549,18,1,750,419,0.15,637.5
1860,INV-2024-03-31-0860,3/31/2024,1,589,13,3,800,473,0.05,2280
1861,INV-2024-12-10-0861,12/10/2024,4,684,8,6,300,191,0.10,1620
1862,INV-2025-07-19-0862,7/19/2025,2,578,9,2,2500,1844,0.05,4750
1863,INV-2024-05-12-0863,5/12/2024,5,521,7,6,400,278,0.10,2160
1864,INV-2024-10-07-0864,10/7/2024,2,699,3,6,600,445,0.05,3420
1865,INV-2024-09-29-0865,9/29/2024,7,531,3,7,600,420,0.05,3990
1866,INV-2023-11-12-0866,11/12/2023,3,639,16,5,900,645,0.05,4275
1867,INV-2024-06-10-0867,6/10/2024,8,535,1,4,650,372,0.10,2340
1868,INV-2024-01-04-0868,1/4/2024,4,615,9,8,2500,1469,0.10,18000
1869,INV-2025-08-28-0869,8/28/2025,5,585,15,1,3500,2350,0.05,3325
1870,INV-2025-10-03-0870,10/3/2025,4,584,2,6,1200,791,0.05,6840
1871,INV-2025-12-13-0871,12/13/2025,6,570,17,3,2200,1273,0.10,5940
1872,INV-2023-06-04-0872,6/4/2023,1,550,7,8,400,273,0.00,3200
1873,INV-2025-01-14-0873,1/14/2025,1,658,9,1,2500,1728,0.05,2375
1874,INV-2024-11-10-0874,11/10/2024,4,693,2,1,1200,701,0.05,1140
1875,INV-2025-10-31-0875,10/31/2025,5,675,7,5,400,288,0.15,1700
1876,INV-2025-05-06-0876,5/6/2025,4,636,5,6,700,445,0.10,3780
1877,INV-2025-03-14-0877,3/14/2025,4,580,2,4,1200,869,0.00,4800
1878,INV-2025-10-23-0878,10/23/2025,3,569,1,1,650,487,0.00,650
1879,INV-2025-06-28-0879,6/28/2025,8,554,3,1,600,434,0.00,600
1880,INV-2024-07-13-0880,7/13/2024,1,656,8,2,300,188,0.00,600
1881,INV-2025-05-09-0881,5/9/2025,7,550,14,2,1200,790,0.10,2160
1882,INV-2023-08-31-0882,8/31/2023,1,675,11,5,1500,1037,0.15,6375
1883,INV-2025-12-23-0883,12/23/2025,2,664,1,1,650,473,0.10,585
1884,INV-2025-09-15-0884,9/15/2025,5,620,8,4,300,174,0.00,1200
1885,INV-2024-08-06-0885,8/6/2024,7,619,10,6,1800,1260,0.10,9720
1886,INV-2025-11-10-0886,11/10/2025,2,599,20,8,4500,2552,0.15,30600
1887,INV-2024-08-22-0887,8/22/2024,4,562,2,6,1200,740,0.05,6840
1888,INV-2024-09-23-0888,9/23/2024,4,593,4,6,1500,837,0.10,8100
1889,INV-2025-09-03-0889,9/3/2025,2,649,11,8,1500,966,0.10,10800
1890,INV-2024-01-29-0890,1/29/2024,7,547,5,2,700,509,0.05,1330
1891,INV-2025-08-12-0891,8/12/2025,7,562,17,5,2200,1413,0.00,11000
1892,INV-2025-01-19-0892,1/19/2025,3,628,8,7,300,194,0.00,2100
1893,INV-2024-12-12-0893,12/12/2024,1,626,4,1,1500,1074,0.05,1425
1894,INV-2025-01-13-0894,1/13/2025,6,571,5,2,700,469,0.00,1400
1895,INV-2023-11-28-0895,11/28/2023,8,641,1,6,650,427,0.05,3705
1896,INV-2025-02-23-0896,2/23/2025,8,666,1,2,650,360,0.00,1300
1897,INV-2025-07-23-0897,7/23/2025,4,636,7,4,400,251,0.05,1520
1898,INV-2024-10-17-0898,10/17/2024,7,677,18,2,750,456,0.05,1425
1899,INV-2025-06-29-0899,6/29/2025,7,527,20,4,4500,2812,0.10,16200
1900,INV-2025-11-06-0900,11/6/2025,1,595,10,3,1800,1267,0.10,4860
1901,INV-2024-05-25-0901,5/25/2024,7,627,1,5,650,369,0.00,3250
1902,INV-2025-05-02-0902,5/2/2025,6,681,10,7,1800,1151,0.00,12600
1903,INV-2024-10-26-0903,10/26/2024,4,652,9,4,2500,1632,0.00,10000
1904,INV-2024-09-26-0904,9/26/2024,8,639,18,5,750,436,0.05,3562.5
1905,INV-2025-05-13-0905,5/13/2025,5,673,12,6,1200,773,0.05,6840
1906,INV-2024-04-23-0906,4/23/2024,5,632,16,8,900,554,0.00,7200
1907,INV-2025-09-22-0907,9/22/2025,5,607,2,7,1200,849,0.00,8400
1908,INV-2024-07-31-0908,7/31/2024,6,629,19,6,850,554,0.05,4845
1909,INV-2025-06-14-0909,6/14/2025,6,654,18,7,750,533,0.05,4987.5
1910,INV-2023-11-16-0910,11/16/2023,5,532,4,4,1500,1093,0.15,5100
1911,INV-2023-05-04-0911,5/4/2023,2,638,5,1,700,477,0.10,630
1912,INV-2025-03-29-0912,3/29/2025,8,588,1,2,650,440,0.00,1300
1913,INV-2023-11-08-0913,11/8/2023,4,676,13,8,800,558,0.10,5760
1914,INV-2024-11-25-0914,11/25/2024,1,562,10,8,1800,1206,0.05,13680
1915,INV-2023-12-19-0915,12/19/2023,5,561,18,6,750,437,0.10,4050
1916,INV-2025-04-27-0916,4/27/2025,3,599,7,8,400,260,0.10,2880
1917,INV-2025-05-26-0917,5/26/2025,6,699,7,4,400,280,0.15,1360
1918,INV-2025-10-26-0918,10/26/2025,5,664,19,1,850,585,0.00,850
1919,INV-2025-11-20-0919,11/20/2025,8,569,14,7,1200,725,0.05,7980
1920,INV-2025-01-28-0920,1/28/2025,2,541,7,5,400,247,0.05,1900
1921,INV-2025-01-19-0921,1/19/2025,3,691,12,3,1200,675,0.15,3060
1922,INV-2025-10-01-0922,10/1/2025,4,563,1,5,650,365,0.10,2925
1923,INV-2023-07-19-0923,7/19/2023,7,676,11,3,1500,927,0.00,4500
1924,INV-2025-09-17-0924,9/17/2025,4,698,6,1,500,359,0.00,500
1925,INV-2025-10-17-0925,10/17/2025,2,512,17,3,2200,1391,0.00,6600
1926,INV-2025-02-23-0926,2/23/2025,4,516,2,5,1200,864,0.05,5700
1927,INV-2025-05-23-0927,5/23/2025,1,588,5,4,700,412,0.00,2800
1928,INV-2023-08-31-0928,8/31/2023,6,503,17,5,2200,1290,0.10,9900
1929,INV-2025-01-14-0929,1/14/2025,1,549,5,4,700,422,0.00,2800
1930,INV-2025-06-22-0930,6/22/2025,6,510,16,7,900,672,0.10,5670
1931,INV-2024-05-13-0931,5/13/2024,5,606,20,5,4500,3235,0.15,19125
1932,INV-2025-08-26-0932,8/26/2025,7,525,9,4,2500,1472,0.10,9000
1933,INV-2025-02-11-0933,2/11/2025,4,648,11,5,1500,1036,0.10,6750
1934,INV-2024-09-07-0934,9/7/2024,6,699,7,6,400,264,0.05,2280
1935,INV-2025-01-20-0935,1/20/2025,6,615,12,3,1200,756,0.00,3600
1936,INV-2025-06-28-0936,6/28/2025,6,552,7,4,400,294,0.05,1520
1937,INV-2024-04-08-0937,4/8/2024,5,615,19,2,850,590,0.00,1700
1938,INV-2024-10-04-0938,10/4/2024,3,590,11,5,1500,872,0.10,6750
1939,INV-2024-08-28-0939,8/28/2024,3,616,4,6,1500,977,0.00,9000
1940,INV-2025-10-19-0940,10/19/2025,1,595,20,3,4500,2801,0.10,12150
1941,INV-2025-04-22-0941,4/22/2025,6,645,4,8,1500,942,0.10,10800
1942,INV-2023-03-03-0942,3/3/2023,5,521,12,5,1200,872,0.05,5700
1943,INV-2024-02-21-0943,2/21/2024,2,629,19,1,850,542,0.05,807.5
1944,INV-2024-01-30-0944,1/30/2024,8,539,10,6,1800,1042,0.00,10800
1945,INV-2023-08-26-0945,8/26/2023,7,589,3,1,600,362,0.10,540
1946,INV-2025-07-22-0946,7/22/2025,7,686,17,3,2200,1550,0.15,5610
1947,INV-2023-04-20-0947,4/20/2023,2,554,6,3,500,351,0.05,1425
1948,INV-2025-12-23-0948,12/23/2025,8,589,5,6,700,522,0.10,3780
1949,INV-2025-12-27-0949,12/27/2025,8,603,16,3,900,627,0.05,2565
1950,INV-2025-09-04-0950,9/4/2025,3,532,7,3,400,260,0.00,1200
1951,INV-2025-04-06-0951,4/6/2025,5,504,8,6,300,199,0.00,1800
1952,INV-2025-10-13-0952,10/13/2025,8,536,18,7,750,490,0.00,5250
1953,INV-2023-03-10-0953,3/10/2023,8,571,7,4,400,282,0.00,1600
1954,INV-2025-06-07-0954,6/7/2025,5,504,5,6,700,495,0.10,3780
1955,INV-2023-12-30-0955,12/30/2023,8,553,6,5,500,293,0.05,2375
1956,INV-2025-07-09-0956,7/9/2025,7,555,6,6,500,310,0.15,2550
1957,INV-2024-12-20-0957,12/20/2024,7,546,7,2,400,280,0.00,800
1958,INV-2023-09-08-0958,9/8/2023,8,609,16,3,900,520,0.10,2430
1959,INV-2025-09-25-0959,9/25/2025,8,634,3,4,600,442,0.00,2400
1960,INV-2023-08-27-0960,8/27/2023,4,671,14,7,1200,825,0.15,7140
1961,INV-2025-06-15-0961,6/15/2025,5,691,14,4,1200,783,0.10,4320
1962,INV-2024-12-03-0962,12/3/2024,7,513,14,2,1200,681,0.00,2400
1963,INV-2025-07-28-0963,7/28/2025,6,673,3,4,600,450,0.00,2400
1964,INV-2025-02-28-0964,2/28/2025,5,691,15,7,3500,2309,0.10,22050
1965,INV-2024-11-09-0965,11/9/2024,8,570,19,3,850,602,0.00,2550
1966,INV-2024-10-29-0966,10/29/2024,4,655,18,3,750,558,0.05,2137.5
1967,INV-2025-07-22-0967,7/22/2025,6,597,4,7,1500,876,0.00,10500
1968,INV-2025-05-23-0968,5/23/2025,8,672,4,6,1500,888,0.05,8550
1969,INV-2025-02-27-0969,2/27/2025,4,572,16,6,900,659,0.00,5400
1970,INV-2025-11-11-0970,11/11/2025,3,611,19,1,850,477,0.05,807.5
1971,INV-2025-07-15-0971,7/15/2025,4,687,2,4,1200,889,0.05,4560
1972,INV-2025-04-11-0972,4/11/2025,2,523,5,1,700,386,0.05,665
1973,INV-2024-12-07-0973,12/7/2024,5,636,4,2,1500,1099,0.00,3000
1974,INV-2025-08-26-0974,8/26/2025,7,535,1,8,650,438,0.05,4940
1975,INV-2024-07-08-0975,7/8/2024,1,554,6,8,500,326,0.00,4000
